name,artists,primary_color,album_name,album_image,album_type,spotify_url
Disaster,KSLV Noh,undefined,Disaster,https://i.scdn.co/image/ab67616d0000b2731115e7ebc1eae4e6b9027de6,single,https://open.spotify.com/track/29e4KOBzZDOX6qnpYbjwoW
LED,OmenXIII,undefined,Corrupted,https://i.scdn.co/image/ab67616d0000b273839837732307e5556ebafe45,album,https://open.spotify.com/track/0Sgk9iiFGgjVxJfXv2L3iF
AirplaneMode,BONES,undefined,IFeelLikeDirt,https://i.scdn.co/image/ab67616d0000b273d653f88352c2da499146473f,album,https://open.spotify.com/track/5XKZua8kqgHwcxeKiMIjge
Young Kid,IVOXYGEN,undefined,Young Kid,https://i.scdn.co/image/ab67616d0000b2733460408decc0fcbb971117b0,single,https://open.spotify.com/track/6EZE2Pr5Wc2UVkna4XRIBf
Talk,Yeat,undefined,Lyfë,https://i.scdn.co/image/ab67616d0000b2737aee5b36a3a60ca926bc429b,album,https://open.spotify.com/track/0oO1AbL92F6329z13C2qQH
Domingo,Milo j,undefined,Domingo,https://i.scdn.co/image/ab67616d0000b2735bb07428db115c84b164557f,single,https://open.spotify.com/track/0F8OdNaqNCzR8CeU59u6CZ
LOCK IT UP (feat. Yeat, midwxst & Matt Ox),Whethan, midwxst, Yeat, Matt OX,undefined,MIDNIGHT,https://i.scdn.co/image/ab67616d0000b273bd1efffbbeef258f1c83cc5b,album,https://open.spotify.com/track/3LkWdvgrJtFuM0ZoXKPlpH
Ransom (with Juice WRLD) - Remix,Lil Tecca, Juice WRLD,undefined,We Love You Tecca,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,album,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
Ransom,Lil Tecca,undefined,We Love You Tecca,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,album,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
PAINTING PICTURES,Superstar Pride,undefined,5LBS OF PRESSURE,https://i.scdn.co/image/ab67616d0000b273d2c898fb3f092fb12e5132d5,single,https://open.spotify.com/track/7oLKoGzQVwjZ91AzCn560T
Search & Rescue,Drake,undefined,Search & Rescue,https://i.scdn.co/image/ab67616d0000b27303f33920bec961556e2ca9ae,single,https://open.spotify.com/track/7INo35yvWnVY5PcEUlg1d4
CLASSY 101,Feid, Young Miko,undefined,CLASSY 101,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a,single,https://open.spotify.com/track/6XSqqQIy7Lm7SnwxS4NrGx
Let It Play,Lil Cobaine,undefined,Let It Play,https://i.scdn.co/image/ab67616d0000b2735af6755da8c23d7a9bb07d9d,single,https://open.spotify.com/track/7bjOEepVjVJz5dTCfHGPnz
Never Hating (feat. Young Thug),Lil Baby, Young Thug,undefined,It's Only Me,https://i.scdn.co/image/ab67616d0000b27366b04b41fa6f8908dce86695,album,https://open.spotify.com/track/1Py8c3dkLF0YczcAyBFBEM
Call Me Maybe,VisarraSSJ,undefined,Call Me Maybe,https://i.scdn.co/image/ab67616d0000b27310c6121e3eb404107e76b08c,single,https://open.spotify.com/track/1WYCPtlHq1ICuz2M5JP3SK
Single Player,French The Kid,undefined,Single Player,https://i.scdn.co/image/ab67616d0000b2736abb6b47cc23db4f9b8ec1bb,single,https://open.spotify.com/track/3eKIv8Unt9jWpDYgVbVYIx
Cooties/Castles,Faceless 1-7,undefined,Cooties/Castles,https://i.scdn.co/image/ab67616d0000b2730ff0290160424fe11d1b9dc8,single,https://open.spotify.com/track/1HEY55jmwwLqUNVnotpG5e
GoHardHuh,BONES,undefined,InLovingMemory,https://i.scdn.co/image/ab67616d0000b2732ac5c837ba37c08f4277e11b,album,https://open.spotify.com/track/7v6zWoWAcqvOLQHWr9abJN
Whole Lotta Grey,$uicideboy$, Shakewell,undefined,SHAMELESS $UICIDE,https://i.scdn.co/image/ab67616d0000b273be478d1d2feca9f2a2b31a3b,single,https://open.spotify.com/track/4s0R9lDVKIchcSlFBPosIN
Hope,Lil Kaine, Freddie Dredd,undefined,No Mercy,https://i.scdn.co/image/ab67616d0000b27399b9b608fc9e8f505651fed4,album,https://open.spotify.com/track/7iqK9gYgICV8FzbIjHpVeJ
Phonky Town,PlayaPhonk,undefined,Phonky Town,https://i.scdn.co/image/ab67616d0000b273f13c87b29acce422dbab4cac,single,https://open.spotify.com/track/5mnpMkzp3Z2RCCbwIEZCbv
ADDICT,Eryn Martin,undefined,ADDICT,https://i.scdn.co/image/ab67616d0000b273e25311d18ed02f4a15318576,single,https://open.spotify.com/track/4NFxFhEqXaJKKXL5cmeO5k
4AM,Kringe,undefined,4AM,https://i.scdn.co/image/ab67616d0000b273bc30c3e4a81f8df555f353a0,single,https://open.spotify.com/track/5atQp8KJYDktlNKfw5nxVv
AWKWARD FREESTYLE,Eem Triplin,undefined,AWKWARD FREESTYLE,https://i.scdn.co/image/ab67616d0000b2737a393a0ab727bcf6232b911a,single,https://open.spotify.com/track/2ISyz9DRGEMrJN77ge3hi2
Red Light!,XXXTENTACION,undefined,? (Deluxe),https://i.scdn.co/image/ab67616d0000b273970ce512c6e443586d0be229,album,https://open.spotify.com/track/3H8hmIx9tmqguxuZgi843R
Out thë way,Yeat,undefined,Lyfë,https://i.scdn.co/image/ab67616d0000b2737aee5b36a3a60ca926bc429b,album,https://open.spotify.com/track/6IyoLWzljeR3ldQo4KWHT6
Downers - A COLORS SHOW,Greentea Peng,undefined,Downers - A COLORS SHOW,https://i.scdn.co/image/ab67616d0000b27376b8e3713a098843c97a10db,single,https://open.spotify.com/track/7qBnnlFavJKaDal2u40GOa
El Diablo A Todas Horas,Galindo,undefined,Summer Nights,https://i.scdn.co/image/ab67616d0000b273135819b2b12d8495910febc1,single,https://open.spotify.com/track/4p0qf4ttepImsrW3Sjgkwo
Only You,K Motionz, Emily Makis,undefined,Only You,https://i.scdn.co/image/ab67616d0000b2733c71753980b91170f77c1069,single,https://open.spotify.com/track/2gcgwomqMF4Z92EZAPv3Ic
Phoneline,Pola & Bryson, Emily Makis,undefined,Phoneline,https://i.scdn.co/image/ab67616d0000b2735cedcb3b5ea1f5456083d7c2,single,https://open.spotify.com/track/5nCNItjhTUj7MqL3oFHmFc
Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q),A$AP Ferg, French Montana, A$AP Rocky, Trinidad James, ScHoolboy Q,undefined,Trap Lord,https://i.scdn.co/image/ab67616d0000b273005ca921bdef6548d4f71b76,album,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS
Gimme a Second,Saliva Grey,undefined,Desperate (For) Humanity,https://i.scdn.co/image/ab67616d0000b27344797aaed822aa5ef70037a6,album,https://open.spotify.com/track/4JnFpb0lxK5Czyd88gnMQw
Mr. Highway's Thinking About the End,A Day To Remember,undefined,Homesick,https://i.scdn.co/image/ab67616d0000b27363fc50e8849eb4c55e42305f,album,https://open.spotify.com/track/6rx6Qr5BCVB4MaIvSYSsh1
MOSH,Perry Wayne, BLUPILL,undefined,MOSH,https://i.scdn.co/image/ab67616d0000b273197e2ed230f4bc0b984679a2,single,https://open.spotify.com/track/3ZEzcwqhKjBB8QMQCX1Phg
SOJU (feat. 2 Chainz),Jay Park, 2 Chainz,undefined,Ask Bout Me,https://i.scdn.co/image/ab67616d0000b273f5ce6d5c713947030a9979eb,album,https://open.spotify.com/track/1fRIaQ4nHZF5FybsAsqKZz
NIGHT DANCER,imase,undefined,NIGHT DANCER,https://i.scdn.co/image/ab67616d0000b273e2a3788f1a9dea9028099d4e,single,https://open.spotify.com/track/348NF6vX0Yh22xvH0EZEro
MIDDLE OF THE NIGHT HARDSTYLE,VEGAS, GYM HARDSTYLE,undefined,MIDDLE OF THE NIGHT HARDSTYLE,https://i.scdn.co/image/ab67616d0000b273883b1daa2e507076d5e7b02b,single,https://open.spotify.com/track/727MQrSp8sTvbiY35rlMqn
Endorphin,Deep October,undefined,Endorphin,https://i.scdn.co/image/ab67616d0000b2733a3ec6032ac9d3b15193d070,single,https://open.spotify.com/track/2T4bStNP2J1MSBSipqCO5Y
Ashes,BONES,undefined,FromBeyondTheGrave,https://i.scdn.co/image/ab67616d0000b273395fe02e3e98a3348491a55f,album,https://open.spotify.com/track/4K4Rys1SsGGX88c3S6M9Ro
Wig Split,Gloombros,undefined,Wig Split,https://i.scdn.co/image/ab67616d0000b273694c4c103c790c18d4b00650,single,https://open.spotify.com/track/6Q3i1oLE7d36iXRS9Jospd
Star Shopping,Lil Peep,undefined,Star Shopping,https://i.scdn.co/image/ab67616d0000b2736404fdef267b14d7a548f182,single,https://open.spotify.com/track/6Ox1rvlwEpB49drasQm6RF
SuicideNote,Atoms., mysticphonk,undefined,SUICIDE.,https://i.scdn.co/image/ab67616d0000b273bcab652092c950c594a43209,album,https://open.spotify.com/track/2zNMJPc3mqvOuq5V9uzxii
Damage Dealt,Yunggoth✰,undefined,Damage Dealt,https://i.scdn.co/image/ab67616d0000b2738437065ce3143ee0659700e0,single,https://open.spotify.com/track/6LvgtLwg8y6PnESG1nAlqS
Hell Yeah,SoFaygo, Ken Carson,undefined,Hell Yeah,https://i.scdn.co/image/ab67616d0000b27388e1663ec8686b49807a866e,single,https://open.spotify.com/track/0jQ4mEnWB1AuSVqnFLhxT6
miles (feat. Lil Uzi Vert),skaiwater, Lil Uzi Vert,undefined,miles,https://i.scdn.co/image/ab67616d0000b273531e4095ae454e3e1058c2e2,single,https://open.spotify.com/track/2WgoeZDxLJvjEvlOupkr8D
Tesla,Lil Pump, Smokepurpp,undefined,Lil Pump 2,https://i.scdn.co/image/ab67616d0000b273b6379ad6410555bfc25c2cee,album,https://open.spotify.com/track/4y2MBx0WKentE8pHFa52RU
Gone (sped up),lucidbeatz, Ardeycat,undefined,Gone (sped up),https://i.scdn.co/image/ab67616d0000b273684036e2a638335d296c7be8,single,https://open.spotify.com/track/6dj6mwfnLiCp20cslQEcOE
bloody nose.mp3,Xanty Smiles,undefined,bloody nose.mp3,https://i.scdn.co/image/ab67616d0000b273e9c24bc9560f3eda8fd32e4e,single,https://open.spotify.com/track/0FW1PrdzYrTLbjqXI5AuBX
Save That Shit,Lil Peep,undefined,Come Over When You're Sober, Pt. 1,https://i.scdn.co/image/ab67616d0000b27322278aa84691381f3015d534,album,https://open.spotify.com/track/64PgpLHuQK3UJ5qZ875Vei
Gone,lucidbeatz, Ardeycat,undefined,Gone,https://i.scdn.co/image/ab67616d0000b273de680f34e1d2aec6774f024c,single,https://open.spotify.com/track/0ZUhSat1BWMdpcfqdL28dU
Wake Em Up,Bat Boy Bankie,undefined,I've Been Sleepy Lately,https://i.scdn.co/image/ab67616d0000b273a7531a1cbf3a5439e062162c,album,https://open.spotify.com/track/2O7EP60287Ek2fj3ecOzrS
Leave It to Beaver,Reddo,undefined,Leave It to Beaver,https://i.scdn.co/image/ab67616d0000b2737aaeeaacb016f10ded4a1141,single,https://open.spotify.com/track/6JXFoF2uRlu8JtJ89HqmT1
Watch This - ARIZONATEARS Pluggnb Remix,Lil Uzi Vert, sped up nightcore, ARIZONATEARS,undefined,Watch This (ARIZONATEARS Pluggnb Remix),https://i.scdn.co/image/ab67616d0000b2731e28b92ccb915b5307a7eb02,single,https://open.spotify.com/track/0FA4wrjDJvJTTU8AepZTup
Yale,Ken Carson,undefined,Teen X,https://i.scdn.co/image/ab67616d0000b273ca7232129beaa19da34b919e,single,https://open.spotify.com/track/0HTIrbUwwFn984RzVZm5Fk
Trapping & Finessing (LOVE Song),Real Boston Richey,undefined,Trapping & Finessing,https://i.scdn.co/image/ab67616d0000b273c666ed327080d4bc03162aa1,single,https://open.spotify.com/track/6TSwiqJJ7alc1rHHetz4Eb
ICE COLD,Letoa,undefined,GLOCSTARR V1,https://i.scdn.co/image/ab67616d0000b273f320f53f242835e937b4a805,single,https://open.spotify.com/track/6uF3fb3UxjoVl7Ic781L9N
JUST FRIENDS ?,Eem Triplin,undefined,JUST FRIENDS ?,https://i.scdn.co/image/ab67616d0000b2736f9e93c529a89f626a2c7620,single,https://open.spotify.com/track/7ppUTKvokd4vQ68TNAxuZk
Conceited (feat. Lola Brooke & Maiya The Don),Flo Milli, Lola Brooke, Maiya The Don,undefined,Conceited (feat. Lola Brooke & Maiya The Don),https://i.scdn.co/image/ab67616d0000b273c39864b0a6ac36e96efda277,single,https://open.spotify.com/track/53acd3PVcgGCux58YABBr5
She’s A 10 But… (Remix) (feat. Yung Gravy),ARTAN, Yung Gravy,undefined,She’s A 10 But… (Remix) (feat. Yung Gravy),https://i.scdn.co/image/ab67616d0000b273262f6b11f932c7c949b2b4ee,single,https://open.spotify.com/track/0aywJ1yyg6OzgFCxrrUd7R
Dark Light,Night Lovell,undefined,Concept Vague,https://i.scdn.co/image/ab67616d0000b273ce3278a114fe6877b85372e3,album,https://open.spotify.com/track/7Cye3UbCA6UNuDykdCf3AB
Si Vuelvo a Verte,Pirañas,undefined,Si Vuelvo a Verte,https://i.scdn.co/image/ab67616d0000b2738f05064ff3f5d7727ae07b35,single,https://open.spotify.com/track/5VrWqixIiZv6jfr70f9spu
Lisa,Young Miko,undefined,Lisa,https://i.scdn.co/image/ab67616d0000b2731fcf8dc413896f0fb5749141,single,https://open.spotify.com/track/44FzVABpR2cciquTqADA0D
Me Rehúso,Danny Ocean,undefined,Me Rehúso,https://i.scdn.co/image/ab67616d0000b273a75bd33684083600569dd3bf,single,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
Achoo,Keith Ape, Ski Mask The Slump God,undefined,Achoo,https://i.scdn.co/image/ab67616d0000b2735488a3fe331c1f07edc1c139,single,https://open.spotify.com/track/1UzDnvveOGAJiIGNgbaTdt
Let U Go,lucidbeatz,undefined,Let U Go,https://i.scdn.co/image/ab67616d0000b273c414e2a4d497b188a26a8cbc,single,https://open.spotify.com/track/29pUhY4WylF02TuUiPUYYV
MONA XINA,AKRIILA,undefined,MONA XINA,https://i.scdn.co/image/ab67616d0000b273435379188e952d70d3956e74,single,https://open.spotify.com/track/75XPqkFdaR5zFCJNbnj7DA
Adrenalina,Yung Sarria,undefined,Adrenalina,https://i.scdn.co/image/ab67616d0000b273dbfbc7949d1490b5d0c46020,single,https://open.spotify.com/track/0lJdDtZxxW97GdcK8a1qab
NO LO SÉ,Kidd Keo,undefined,NO LO SÉ,https://i.scdn.co/image/ab67616d0000b273d342ece273b3b473c8698574,single,https://open.spotify.com/track/5WlFKlTHjg3x8G8icmQjzP
espejo gris,AKRIILA,undefined,espejo gris,https://i.scdn.co/image/ab67616d0000b273aa4ffc35ff2ab7b59b24bf8f,single,https://open.spotify.com/track/6nujFm7HQTbpuNi7zDqnFI
Mr Forgettable,YungDior,undefined,Love Junkie Madness,https://i.scdn.co/image/ab67616d0000b2738011dc42fa924db18d851f23,album,https://open.spotify.com/track/41EBym9gjsTIC7UM0ThDsI
6B (feat. Go Get Music),Los G4, Young Miko, Jovaan, Go Get Music,undefined,6B (feat. Go Get Music),https://i.scdn.co/image/ab67616d0000b2733c2a2824c83bf56b748906dd,single,https://open.spotify.com/track/4eWqqT2MQtg6p1gLVuz3oT
4am // Disappear,Belmont,undefined,Aftermath,https://i.scdn.co/image/ab67616d0000b273ba269d1a5173af60ed9882c4,album,https://open.spotify.com/track/2OAjaiBuxF32WB3U4sE62W
Flowing Brown Noise,Nylana,undefined,Brown Noise Calm Mind,https://i.scdn.co/image/ab67616d0000b273e52dca3e6bb59e917ceaa2e4,single,https://open.spotify.com/track/5ag378877iTMpPf8W4c2WC
Rage,Aviana,undefined,Rage,https://i.scdn.co/image/ab67616d0000b273ee852351eb06e3bf0aa62697,single,https://open.spotify.com/track/013gFBH6Qqs79Zbj7WOdsu
Situation,BONES, GREAF,undefined,Situation,https://i.scdn.co/image/ab67616d0000b273dcce8013a627fb1723110c53,single,https://open.spotify.com/track/54s3N71zDs0M9HBPc5SEAK
NO SNITCHING (with Dusty Locane),Lil Mabu, DUSTY LOCANE,undefined,DOUBLE M'S,https://i.scdn.co/image/ab67616d0000b27357836b64a7407e95c8dddb36,album,https://open.spotify.com/track/07NgzcfZh94EiueKm5KiT4
Glizzy Walk 2.5,YOVNGCHIMI, Eladio Carrion, Hydro,undefined,Glizzy Walk 2.5,https://i.scdn.co/image/ab67616d0000b27301d3574bf04694283e9876fd,single,https://open.spotify.com/track/3O6dtQDB3MTYFPxlXn7zww
Ma Boy,Dreamville, JID, Lute,undefined,Ma Boy,https://i.scdn.co/image/ab67616d0000b27365ac5e83eb3b7b41f9e2d98b,single,https://open.spotify.com/track/1kn9JsBWIw6qREhDWw0lKb
Gone,lucidbeatz, Ardeycat,undefined,Gone,https://i.scdn.co/image/ab67616d0000b273aafff86cf8d6835319c3fb10,single,https://open.spotify.com/track/35nLt1hAF3uciqS79Gpqvh
Middle Of The Night,Rain Paris,undefined,Middle Of The Night,https://i.scdn.co/image/ab67616d0000b2733e4062dba08ded2ece33e7e4,single,https://open.spotify.com/track/2YWnuHePETrnicJV8E6NLI
Golden Hour,Rain Paris,undefined,Golden Hour,https://i.scdn.co/image/ab67616d0000b273fd8eff7676b9279ccc00d200,single,https://open.spotify.com/track/5HIsWvuewNjRn4XmfBsLtf
The Forest Queen,Peter Gundry,undefined,The Dream Weaver,https://i.scdn.co/image/ab67616d0000b27384cbba9507ac7f4b025ae1de,album,https://open.spotify.com/track/1KYeS7S6BbjNBxwl1DidjT
Dear Diary,,Bring Me The Horizon,undefined,POST HUMAN: SURVIVAL HORROR,https://i.scdn.co/image/ab67616d0000b2735149c948fde506624246a684,album,https://open.spotify.com/track/3DW6GVr7RVyfvo4NBRvZIZ
anamorphosis,jabeau,undefined,anamorphosis,https://i.scdn.co/image/ab67616d0000b27342e3f6cd3ffaec3bdc483f61,single,https://open.spotify.com/track/0xl2ZoWnEI7HH6O75ZwC8V
Don't Wait Forever,Terry Presume,undefined,What Box?,https://i.scdn.co/image/ab67616d0000b2733ebb2e5fa9074679a85d7cc5,single,https://open.spotify.com/track/3EoQSIQ91sDN2gYIcPXa5b
Rollin (feat. Future & Khalid),Calvin Harris, Future, Khalid,undefined,Rollin (feat. Future & Khalid),https://i.scdn.co/image/ab67616d0000b27391971f372a4499c52f4ebc1c,single,https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W
MARCELINE,Lil God Dan,undefined,MARCELINE,https://i.scdn.co/image/ab67616d0000b27364073c534216c25254404bf5,single,https://open.spotify.com/track/17zEBtrjKKa2hwk9CxWIkX
Major Distribution,Drake, 21 Savage,undefined,Her Loss,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,album,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb
Oddloop,frederic,undefined,oddloop,https://i.scdn.co/image/ab67616d0000b2731bcb2a52ae8e74d9d2b7c918,album,https://open.spotify.com/track/5hQll2t2rfpVARhVjDVOYJ
LET GO,Central Cee,undefined,LET GO,https://i.scdn.co/image/ab67616d0000b273cbb3701743a568e7f1c4e967,single,https://open.spotify.com/track/3zkyus0njMCL6phZmNNEeN
Way Back,Skrillex, PinkPantheress, Trippie Redd,undefined,Way Back,https://i.scdn.co/image/ab67616d0000b273f720a608f0c8f5e8c8dc30e8,single,https://open.spotify.com/track/2mobDDzkskezluhIzhM7Sg
#miles,skaiwater,undefined,#miles,https://i.scdn.co/image/ab67616d0000b273cedc44ef5d41b6d67494ee96,single,https://open.spotify.com/track/1hboZZxKIEjLHRIkhx4Soi
Forte,Moore Kismet,undefined,Forte,https://i.scdn.co/image/ab67616d0000b2732a0d0144a3cd4501cac80086,single,https://open.spotify.com/track/2CSneRO5qx2XF7st3k9x0D
Life Is Pointless,ilyTOMMY,undefined,Life Is Pointless,https://i.scdn.co/image/ab67616d0000b2734f916da7f2ec1b0a1122b080,single,https://open.spotify.com/track/3O16Y8Mx7Q3Ngq5wmi1st5
Lejos,Babi, Albany,undefined,Lejos,https://i.scdn.co/image/ab67616d0000b273fc369a54b1952dae4ce75063,single,https://open.spotify.com/track/1PbIKx9rhDslGVpW9Fo1Fq
fujifreestyle,Blvck Svm, OBEEHAVE,undefined,fujifreestyle,https://i.scdn.co/image/ab67616d0000b273c01143660918581eb31e25e1,single,https://open.spotify.com/track/2usroxzmHULPvY5TNG1Vlq
Love Hurts,Yunggoth✰,undefined,Love Hurts,https://i.scdn.co/image/ab67616d0000b27365382b921ca0ab2428a97235,single,https://open.spotify.com/track/11UXsuAHl1z5erfaSFP9rd
we think too much,Lil Peep,undefined,HELLBOY,https://i.scdn.co/image/ab67616d0000b273853588a3fc815ab6c6464475,album,https://open.spotify.com/track/6ee2ezCrbtoGUMwVJ9qTvM
Anything,Austin Skinner, Belis,undefined,Anything,https://i.scdn.co/image/ab67616d0000b273d049a948f0c3cce5511d4ed0,single,https://open.spotify.com/track/1ooq3nlROfxMGr1uxWLhA1
2 Hot 4 U,Fat Nick, $uicideboy$,undefined,When the Lean Runs Out,https://i.scdn.co/image/ab67616d0000b27301a31b92c292c3c651b6bc61,album,https://open.spotify.com/track/4sisFklZd79LrAR58XZgxb
1 AM,Wifisfuneral,undefined,Until We Meet Again,https://i.scdn.co/image/ab67616d0000b2730d98c9b3fe81618d2bd26d53,album,https://open.spotify.com/track/6URmcHhedls8pTNDNa6xdY
PINK ROSES,SportVVS,undefined,SPORT MODE,https://i.scdn.co/image/ab67616d0000b27330c0b0eb5f6becffcae71331,album,https://open.spotify.com/track/6XbdEy1AKlgNL7USRC2HQc
N95,Kendrick Lamar,undefined,Mr. Morale & The Big Steppers,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,album,https://open.spotify.com/track/0fX4oNGBWO3dSGUZcVdVV2
Carta a Dios,Eladio Carrion,undefined,SEN2 KBRN VOL. 2,https://i.scdn.co/image/ab67616d0000b273dce7a3fb14f5e841c0befbbf,album,https://open.spotify.com/track/5ZLWuh52L4vvIVlRsjFhga
Obstacles,Wifisfuneral,undefined,Obstacles,https://i.scdn.co/image/ab67616d0000b27334b1e3c5707b0b29487e99ad,single,https://open.spotify.com/track/3HjgzrP1XJPR7UTc0ZAOju
Rich Flex,Drake, 21 Savage,undefined,Her Loss,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,album,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N
BackOutsideBoyz,Drake,undefined,Her Loss,https://i.scdn.co/image/ab67616d0000b2730f76fb9c0ab0991c70829a91,album,https://open.spotify.com/track/174sDqEJUfQtUqDWZ8rMx6
On BS,Drake, 21 Savage,undefined,Her Loss,https://i.scdn.co/image/ab67616d0000b2730f76fb9c0ab0991c70829a91,album,https://open.spotify.com/track/2xFZnXTDHOy5BH2gdlBEFi
Rich Flex,Drake, 21 Savage,undefined,Her Loss,https://i.scdn.co/image/ab67616d0000b2730f76fb9c0ab0991c70829a91,album,https://open.spotify.com/track/7uWIJXsugQIMaxcYXMxeZV
Morgonregn,Regnskur,undefined,Morgonregn,https://i.scdn.co/image/ab67616d0000b2737383d1dba718e989e1daa2cb,single,https://open.spotify.com/track/5Jg2TWaUW9RaoUCFuKEBLx
Poison Pen Letters,Heart In Hand,undefined,A Beautiful White,https://i.scdn.co/image/ab67616d0000b273d6a424e0273e90263e8c2298,album,https://open.spotify.com/track/3xPPkSi9UbF9qy7EDkLXf8
Erie,Close Your Eyes,undefined,Empty Hands And Heavy Hearts,https://i.scdn.co/image/ab67616d0000b273169aeb9e03a9d5844804f4d9,album,https://open.spotify.com/track/7mrkrRzgaX36ucMCsAJyuw
The First Night of Autumn,More Than Life,undefined,Love Let Me Go,https://i.scdn.co/image/ab67616d0000b2736540f35615a5fdcbd5a76132,album,https://open.spotify.com/track/1vj82IFDlGiNpvrtQRyhEB
Only Memories,Heart In Hand,undefined,Only Memories,https://i.scdn.co/image/ab67616d0000b27395cbcf7580972553fd7d3598,album,https://open.spotify.com/track/4Z05NyUdaNW1paMjmJzXt1
Falling,Trevor Daniel,undefined,Nicotine,https://i.scdn.co/image/ab67616d0000b2734dbf782532ca5d09012dc2d5,album,https://open.spotify.com/track/0Aqi7ArnBrGblW5T6p2jmD
Almost There,Heart In Hand,undefined,Almost There,https://i.scdn.co/image/ab67616d0000b2733b9f67bdd278f2114e6dea05,album,https://open.spotify.com/track/6SZ3ckSFgzHxUryrrJToiT
a beat about a beat,jabeau,undefined,a beat about a beat,https://i.scdn.co/image/ab67616d0000b273c166631c0e23a6cd0841226e,single,https://open.spotify.com/track/2s4s3g8A0GFOQNb0WQakHw
Shape of my Heart,Oceans Ate Alaska, Songs That Saved My Life,undefined,Songs That Saved My Life,https://i.scdn.co/image/ab67616d0000b273de35e226fe1e4566f045e49f,album,https://open.spotify.com/track/7AElDOXcewRJsDztwYSxvG
World Full of Snakes,DROELOE, PJOTR V,undefined,A Matter Of Perspective,https://i.scdn.co/image/ab67616d0000b2735f1f1c836f2519b6579ae4df,album,https://open.spotify.com/track/13ahcl3hGnE0fffCbXOLTy
